41	31-Jan-20	8:32:00	1	0	1	0	MT	0	1	4	2	1	0	0	0	4	9	0	3	4	3	3	4	3	5	0	0	0	0	0	0	4	0	0	0	4	0	3	6	6	0
41	31-Jan-20	8:32:00	1	0	1	0	CT	0	1	7	9	6	2	0	0	14	12	0	8	7	4	5	5	7	7	0	3	0	0	0	0	10	0	0	6	8	7	5	9	8	18
42	31-Jan-20	8:33:00	1	0	1	0	MT	0	1	6	2	0	2	4	3	6	6	0	1	3	0	1	3	2	4	0	0	0	0	0	0	5	0	0	0	6	5	3	6	5	2
42	31-Jan-20	8:33:00	1	0	1	0	CT	0	1	10	2	3	9	9	7	9	12	0	2	4	3	6	4	3	5	0	2	0	0	0	1	7	5	0	21	9	14	4	8	8	8
43	31-Jan-20	8:34:00	1	0	1	0	MT	0	1	6	3	1	1	1	3	6	9	0	3	0	0	2	3	1	6	1	0	0	0	0	0	2	0	0	0	6	2	2	1	5	1
43	31-Jan-20	8:34:00	1	0	1	0	CT	0	1	8	4	5	6	4	12	10	12	0	8	4	2	3	4	3	8	1	0	0	1	0	4	4	2	0	10	9	6	6	2	9	5
44	31-Jan-20	8:35:00	1	0	1	0	MT	0	1	3	0	2	1	3	0	6	6	0	3	0	0	0	3	0	6	0	0	0	0	0	0	1	0	0	0	6	3	3	5	9	0
44	31-Jan-20	8:35:00	1	0	1	0	CT	0	1	4	1	13	6	8	5	10	8	0	7	4	0	10	6	4	8	3	0	0	26	0	3	2	0	0	6	9	6	14	8	12	0
45	31-Jan-20	8:36:00	1	0	1	0	MT	0	1	4	0	2	0	3	0	4	9	0	2	0	0	0	4	1	5	6	0	0	0	0	0	6	0	0	0	6	3	4	6	6	2
45	31-Jan-20	8:36:00	1	0	1	0	CT	0	1	11	0	13	9	8	0	7	12	0	9	0	0	0	8	11	7	11	0	0	55	0	4	10	0	0	5	9	6	9	9	8	13
46	31-Jan-20	8:37:00	1	0	1	0	MT	0	1	1	1	0	2	0	3	4	6	0	2	0	0	0	6	2	4	1	0	0	0	0	0	6	0	0	0	4	5	0	5	5	3
46	31-Jan-20	8:37:00	1	0	1	0	CT	0	1	3	3	6	12	0	6	16	9	0	7	0	0	2	10	4	6	2	0	0	24	0	7	13	1	0	7	6	8	2	7	10	7
47	31-Jan-20	8:38:00	1	0	1	0	MT	0	1	8	4	0	1	0	1	6	6	0	2	0	0	0	6	3	6	1	0	0	0	0	0	7	0	0	1	5	4	4	7	3	3
47	31-Jan-20	8:38:00	1	0	1	0	CT	0	1	11	6	5	4	0	6	8	9	0	4	2	0	0	8	10	8	10	0	0	1	0	0	14	0	0	6	8	10	14	13	4	8
48	31-Jan-20	8:39:00	1	0	1	0	MT	0	1	2	1	1	2	3	2	5	3	0	3	6	0	2	4	2	0	4	0	0	0	1	0	9	0	0	1	4	6	4	6	6	4
48	31-Jan-20	8:39:00	1	0	1	0	CT	0	1	5	1	7	3	5	7	8	8	0	8	8	0	3	6	6	0	6	0	0	0	1	1	13	0	0	19	11	15	7	11	10	11
49	31-Jan-20	8:40:00	1	0	1	0	MT	0	1	4	3	3	0	6	2	3	6	0	3	3	1	2	2	0	3	3	0	0	0	0	0	5	0	0	1	5	2	2	6	5	0
49	31-Jan-20	8:40:00	1	0	1	0	CT	0	1	6	4	16	0	10	6	5	8	0	6	4	3	3	3	0	5	7	0	0	0	2	13	7	1	0	9	6	4	6	9	8	12
50	31-Jan-20	8:41:00	1	0	1	0	MT	0	1	3	1	0	0	3	2	3	3	0	2	2	2	1	6	0	6	3	0	0	0	0	0	8	0	0	1	6	4	4	8	6	0
50	31-Jan-20	8:41:00	1	0	1	0	CT	0	1	4	2	9	6	5	8	9	7	0	5	8	2	6	7	5	8	5	1	0	0	0	0	14	14	0	3	9	10	7	10	8	0
51	31-Jan-20	8:42:00	1	0	1	0	MT	0	1	3	2	1	2	4	2	9	3	0	2	4	3	0	6	3	3	1	0	0	0	0	0	8	0	0	0	6	0	4	7	4	6
